UniProt1	UniProt2	symbol1	symbol2	evidence type
O95757	P33316	HSPA4L	DUT	exp
P09104	P33316	ENO2	DUT	exp
P32119	P33316	PRDX2	DUT	exp
P11172	P33316	UMPS	DUT	exp
P04075	P33316	ALDOA	DUT	exp
P30044	P33316	PRDX5	DUT	exp
P11441	P33316	UBL4A	DUT	exp
P26038	P33316	MSN	DUT	exp
O95166	P33316	GABARAP	DUT	exp
P11142	P33316	HSPA8	DUT	exp
P04792	P33316	HSPB1	DUT	exp
P04406	P33316	GAPDH	DUT	exp
P29401	P33316	TKT	DUT	exp
P31948	P33316	STIP1	DUT	exp
P16949	P33316	STMN1	DUT	exp
P09972	P33316	ALDOC	DUT	exp
P06493	P33316	CDK1	DUT	exp;pred
O75164	P33316	KDM4A	DUT	exp
P33316	P33316	DUT	DUT	exp;ortho;pred
P06733	P33316	ENO1	DUT	exp
P23528	P33316	CFL1	DUT	exp
P11413	P33316	G6PD	DUT	exp
P32929	P33316	CTH	DUT	exp
P09651	P33316	HNRNPA1	DUT	exp
O00214	P33527	LGALS8	ABCC1	exp
P27824	P33527	CANX	ABCC1	exp
P06748	P33527	NPM1	ABCC1	exp
P22234	P33527	PAICS	ABCC1	exp
P21796	P33527	VDAC1	ABCC1	exp
P04629	P33527	NTRK1	ABCC1	exp
P30084	P33527	ECHS1	ABCC1	exp
O75955	P33527	FLOT1	ABCC1	exp
O00330	P33527	PDHX	ABCC1	exp
P25705	P33527	ATP5A1	ABCC1	exp
P33527	P33527	ABCC1	ABCC1	exp;pred
P14866	P33527	HNRNPL	ABCC1	exp
O15355	P33778	PPM1G	HIST1H2BB	exp
P05067	P33778	APP	HIST1H2BB	exp
O75582	P33778	RPS6KA5	HIST1H2BB	exp
P04908	P33778	HIST1H2AB;HIST1H2AE	HIST1H2BB	exp;pred
P19838	P33778	NFKB1	HIST1H2BB	exp;pred
O00257	P33778	CBX4	HIST1H2BB	exp
P31947	P33778	SFN	HIST1H2BB	exp
P24941	P33778	CDK2	HIST1H2BB	exp
P31749	P33778	AKT1	HIST1H2BB	exp
P05412	P33778	JUN	HIST1H2BB	exp
P02545	P33778	LMNA	HIST1H2BB	exp
P07954	P33778	FH	HIST1H2BB	exp
P06493	P33778	CDK1	HIST1H2BB	exp
P03372	P33981	ESR1	TTK	exp
P07437	P33981	TUBB	TTK	exp;pred
P24941	P33981	CDK2	TTK	exp;pred
P12830	P33981	CDH1	TTK	exp
O95155	P33981	UBE4B	TTK	exp
P05067	P33981	APP	TTK	exp
P30260	P33981	CDC27	TTK	exp
P07900	P33981	HSP90AA1	TTK	exp
P04201	P33981	MAS1	TTK	exp
P33981	P33981	TTK	TTK	exp
P13473	P33981	LAMP2	TTK	exp
P04629	P33981	NTRK1	TTK	exp
O00139	P33981	KIF2A	TTK	exp
O94986	P33981	CEP152	TTK	exp
P24928	P33981	POLR2A	TTK	exp
P11274	P33991	BCR	MCM4	exp
P00533	P33991	EGFR	MCM4	exp
P16104	P33991	H2AFX	MCM4	exp;pred
O43763	P33991	TLX2	MCM4	exp
P01106	P33991	MYC	MCM4	exp;pred
P13612	P33991	ITGA4	MCM4	exp
P25205	P33991	MCM3	MCM4	exp;ortho;pred
P09622	P33991	DLD	MCM4	exp
P27694	P33991	RPA1	MCM4	exp;ortho;pred
P15927	P33991	RPA2	MCM4	exp;pred
P30291	P33991	WEE1	MCM4	exp
O75164	P33991	KDM4A	MCM4	exp
P27695	P33991	APEX1	MCM4	exp
O00505	P33991	KPNA3	MCM4	exp
P06493	P33991	CDK1	MCM4	exp;pred
O00629	P33991	KPNA4	MCM4	exp
P04629	P33991	NTRK1	MCM4	exp
P24941	P33991	CDK2	MCM4	exp;pred
P19320	P33991	VCAM1	MCM4	exp
O15357	P33991	INPPL1	MCM4	exp
P23508	P33991	MCC	MCM4	exp
P12004	P33991	PCNA	MCM4	exp;pred
O00716	P33991	E2F3	MCM4	exp
O60216	P33991	RAD21	MCM4	exp
P33991	P33991	MCM4	MCM4	exp;ortho
P31040	P33992	SDHA	MCM5	exp
P27695	P33992	APEX1	MCM5	exp
P08670	P33992	VIM	MCM5	exp
P23193	P33992	TCEA1	MCM5	exp
P11142	P33992	HSPA8	MCM5	exp
P19320	P33992	VCAM1	MCM5	exp
P05109	P33992	S100A8	MCM5	exp
O75643	P33992	SNRNP200	MCM5	exp
P15924	P33992	DSP	MCM5	exp
P04908	P33992	HIST1H2AB;HIST1H2AE	MCM5	exp
P23246	P33992	SFPQ	MCM5	exp
P11387	P33992	TOP1	MCM5	exp
P07355	P33992	ANXA2	MCM5	exp
O96017	P33992	CHEK2	MCM5	exp;ortho;pred
P05783	P33992	KRT18	MCM5	exp
P05412	P33992	JUN	MCM5	exp;pred
P02545	P33992	LMNA	MCM5	exp
P0DMV8	P33992	HSPA1A	MCM5	exp
P16403	P33992	HIST1H1C	MCM5	exp
P0CG47	P33992	UBB	MCM5	exp
O75164	P33992	KDM4A	MCM5	exp
P14923	P33992	JUP	MCM5	exp
P04150	P33992	NR3C1	MCM5	exp
P25788	P33992	PSMA3	MCM5	exp
P25963	P33992	NFKBIA	MCM5	exp;pred
P19338	P33992	NCL	MCM5	exp
O43813	P33992	LANCL1	MCM5	exp
P04350	P33992	TUBB4A	MCM5	exp
P21333	P33992	FLNA	MCM5	exp
P25705	P33992	ATP5A1	MCM5	exp
P0CG48	P33992	UBC	MCM5	exp
P13612	P33992	ITGA4	MCM5	exp
P11216	P33992	PYGB	MCM5	exp
P33778	P33992	HIST1H2BB	MCM5	exp
P23527	P33992	HIST1H2BO	MCM5	exp
P07910	P33992	HNRNPC	MCM5	exp
P06702	P33992	S100A9	MCM5	exp
O60506	P33992	SYNCRIP	MCM5	exp
P23528	P33992	CFL1	MCM5	exp
P02751	P33992	FN1	MCM5	exp
P25205	P33992	MCM3	MCM5	exp;ortho;pred
O75934	P33992	BCAS2	MCM5	exp
P09382	P33992	LGALS1	MCM5	exp
P33991	P33992	MCM4	MCM5	exp;ortho;pred
P06733	P33992	ENO1	MCM5	exp
P23508	P33992	MCC	MCM5	exp
P09651	P33992	HNRNPA1	MCM5	exp
P05067	P33992	APP	MCM5	exp
P04406	P33992	GAPDH	MCM5	exp
P10412	P33992	HIST1H1E	MCM5	exp
P17066	P33992	HSPA6	MCM5	exp
O75147	P33992	OBSL1	MCM5	exp
P25054	P33992	APC	MCM5	exp
P07900	P33992	HSP90AA1	MCM5	exp
P08238	P33992	HSP90AB1	MCM5	exp
P11388	P33992	TOP2A	MCM5	exp;ortho;pred
P04629	P33992	NTRK1	MCM5	exp
P22626	P33992	HNRNPA2B1	MCM5	exp
O95817	P33992	BAG3	MCM5	exp
P12814	P33992	ACTN1	MCM5	exp
P22087	P33992	FBL	MCM5	exp
O00159	P33992	MYO1C	MCM5	exp
P07437	P33992	TUBB	MCM5	exp;pred
P00533	P33992	EGFR	MCM5	exp
O14744	P33992	PRMT5	MCM5	exp
P16104	P33992	H2AFX	MCM5	exp
P15170	P33992	GSPT1	MCM5	exp
P15927	P33992	RPA2	MCM5	exp;pred
O60814	P33992	HIST1H2BK	MCM5	exp
P14618	P33992	PKM	MCM5	exp
O95816	P33992	BAG2	MCM5	exp
P05141	P33992	SLC25A5	MCM5	exp;pred
P17844	P33992	DDX5	MCM5	exp
P06899	P33992	HIST1H2BJ	MCM5	exp
P16402	P33992	HIST1H1D	MCM5	exp
P27695	P33993	APEX1	MCM7	exp
P14373	P33993	TRIM27	MCM7	exp
P25205	P33993	MCM3	MCM7	exp;ortho;pred
O15078	P33993	CEP290	MCM7	exp
P27694	P33993	RPA1	MCM7	exp;ortho;pred
P19838	P33993	NFKB1	MCM7	exp;pred
P33992	P33993	MCM5	MCM7	exp;ortho;pred
P05412	P33993	JUN	MCM7	exp;pred
P13612	P33993	ITGA4	MCM7	exp
P27708	P33993	CAD	MCM7	exp;pred
O00159	P33993	MYO1C	MCM7	exp
O14908	P33993	GIPC1	MCM7	exp
P09661	P33993	SNRPA1	MCM7	exp
O60216	P33993	RAD21	MCM7	exp;pred
P25963	P33993	NFKBIA	MCM7	exp;pred
P17844	P33993	DDX5	MCM7	exp
P20963	P33993	CD247	MCM7	exp
P24385	P33993	CCND1	MCM7	exp;pred
P33991	P33993	MCM4	MCM7	exp;ortho;pred
O95793	P33993	STAU1	MCM7	exp
P08238	P33993	HSP90AB1	MCM7	exp
P13500	P33993	CCL2	MCM7	exp
P07948	P33993	LYN	MCM7	exp;ortho
O75943	P33993	RAD17	MCM7	exp;pred
O60260	P33993	PRKN	MCM7	exp
P20700	P33993	LMNB1	MCM7	exp;pred
P24941	P33993	CDK2	MCM7	exp;pred
P24928	P33993	POLR2A	MCM7	exp;pred
O95817	P33993	BAG3	MCM7	exp
P01106	P33993	MYC	MCM7	exp;pred
O94762	P33993	RECQL5	MCM7	exp
P06400	P33993	RB1	MCM7	exp;pred
P13473	P33993	LAMP2	MCM7	exp
O96017	P33993	CHEK2	MCM7	exp;pred
O00232	P33993	PSMD12	MCM7	exp
P19320	P33993	VCAM1	MCM7	exp
P02545	P33993	LMNA	MCM7	exp
P04629	P33993	NTRK1	MCM7	exp
O75164	P33993	KDM4A	MCM7	exp;pred
P12004	P33993	PCNA	MCM7	exp;pred
P23508	P33993	MCC	MCM7	exp
O95433	P33993	AHSA1	MCM7	exp
O75365	P33993	PTP4A3	MCM7	exp
P28749	P33993	RBL1	MCM7	exp;pred
O75147	P33993	OBSL1	MCM7	exp
O14974	P33993	PPP1R12A	MCM7	exp
O00571	P33993	DDX3X	MCM7	exp
P07900	P33993	HSP90AA1	MCM7	exp
P14923	P33993	JUP	MCM7	exp
P00533	P33993	EGFR	MCM7	exp
P05067	P33993	APP	MCM7	exp
P33993	P33993	MCM7	MCM7	exp;ortho
P02751	P33993	FN1	MCM7	exp
P21802	P34741	FGFR2	SDC2	exp
P34741	P34741	SDC2	SDC2	exp
P29323	P34741	EPHB2	SDC2	exp;ortho;pred
P05129	P34741	PRKCG	SDC2	exp
O14936	P34741	CASK	SDC2	exp;pred
O15530	P34741	PDPK1	SDC2	exp
O60506	P34741	SYNCRIP	SDC2	exp
P05771	P34741	PRKCB	SDC2	exp;pred
P02751	P34741	FN1	SDC2	exp;pred
P20936	P34741	RASA1	SDC2	exp
O75888	P34741	TNFSF13	SDC2	exp
P22607	P34741	FGFR3	SDC2	exp
P21359	P34741	NF1	SDC2	exp;pred
P19784	P34741	CSNK2A2	SDC2	exp
P09486	P34741	SPARC	SDC2	exp;pred
P15311	P34741	EZR	SDC2	exp;pred
O00257	P34741	CBX4	SDC2	exp
P31431	P34741	SDC4	SDC2	exp;pred
P29323	P34925	EPHB2	RYK	exp;ortho;pred
P06748	P34925	NPM1	RYK	exp
P13569	P34925	CFTR	RYK	exp
P08670	P34925	VIM	RYK	exp
O60462	P34925	NRP2	RYK	exp
P02786	P34925	TFRC	RYK	exp
P09874	P34925	PARP1	RYK	exp
P12004	P34925	PCNA	RYK	exp
P0CG48	P34925	UBC	RYK	exp
P06493	P34925	CDK1	RYK	exp
P28482	P34925	MAPK1	RYK	exp
O60245	P34925	PCDH7	RYK	exp
O75688	P34925	PPM1B	RYK	exp
P27361	P34925	MAPK3	RYK	exp
P33151	P34925	CDH5	RYK	exp
P10586	P34925	PTPRF	RYK	exp
P15151	P34925	PVR	RYK	exp
O14920	P34931	IKBKB	HSPA1L	exp;pred
P05412	P34931	JUN	HSPA1L	exp
P00387	P34931	CYB5R3	HSPA1L	exp
O15357	P34931	INPPL1	HSPA1L	exp
P13569	P34931	CFTR	HSPA1L	exp;pred
P16104	P34931	H2AFX	HSPA1L	exp
P33992	P34931	MCM5	HSPA1L	exp
P19838	P34931	NFKB1	HSPA1L	exp;pred
P11021	P34931	HSPA5	HSPA1L	exp;pred
P12755	P34931	SKI	HSPA1L	exp
P16871	P34931	IL7R	HSPA1L	exp
O60260	P34931	PRKN	HSPA1L	exp
O95793	P34931	STAU1	HSPA1L	exp
P11441	P34931	UBL4A	HSPA1L	exp
P20333	P34931	TNFRSF1B	HSPA1L	exp;pred
O43318	P34931	MAP3K7	HSPA1L	exp;pred
O00221	P34931	NFKBIE	HSPA1L	exp;pred
P17066	P34931	HSPA6	HSPA1L	exp;pred
P07900	P34931	HSP90AA1	HSPA1L	exp;pred
P31930	P34931	UQCRC1	HSPA1L	exp
P25788	P34931	PSMA3	HSPA1L	exp
O95817	P34931	BAG3	HSPA1L	exp;pred
P25705	P34931	ATP5A1	HSPA1L	exp;pred
P23258	P34931	TUBG1	HSPA1L	exp
P32121	P34931	ARRB2	HSPA1L	exp;pred
P25963	P34931	NFKBIA	HSPA1L	exp;pred
O95166	P34931	GABARAP	HSPA1L	exp
P03372	P34931	ESR1	HSPA1L	exp
O95429	P34931	BAG4	HSPA1L	exp;pred
O43353	P34931	RIPK2	HSPA1L	exp;pred
P04406	P34931	GAPDH	HSPA1L	exp;pred
O95402	P34931	MED26	HSPA1L	exp
P30279	P34931	CCND2	HSPA1L	exp
P29353	P34931	SHC1	HSPA1L	exp
P0DMV8	P34931	HSPA1A	HSPA1L	exp
O14980	P34931	XPO1	HSPA1L	exp;pred
P10515	P34931	DLAT	HSPA1L	exp
P10909	P34931	CLU	HSPA1L	exp
P00533	P34931	EGFR	HSPA1L	exp;pred
O00459	P34931	PIK3R2	HSPA1L	exp
P22681	P34931	CBL	HSPA1L	exp
P30307	P34932	CDC25C	HSPA4	exp
P25942	P34932	CD40	HSPA4	exp
P11308	P34932	ERG	HSPA4	exp
O15379	P34932	HDAC3	HSPA4	exp;pred
P05771	P34932	PRKCB	HSPA4	exp
O43715	P34932	TRIAP1	HSPA4	exp
P23258	P34932	TUBG1	HSPA4	exp
O43521	P34932	BCL2L11	HSPA4	exp
O15355	P34932	PPM1G	HSPA4	exp
P04049	P34932	RAF1	HSPA4	exp;pred
O00141	P34932	SGK1	HSPA4	exp
P05161	P34932	ISG15	HSPA4	exp
P31040	P34932	SDHA	HSPA4	exp
O75376	P34932	NCOR1	HSPA4	exp
P10828	P34932	THRB	HSPA4	exp
P24941	P34932	CDK2	HSPA4	exp
P10827	P34932	THRA	HSPA4	exp
P04626	P34932	ERBB2	HSPA4	exp;pred
P22681	P34932	CBL	HSPA4	exp
O00255	P34932	MEN1	HSPA4	exp
P11021	P34932	HSPA5	HSPA4	exp;pred
P26038	P34932	MSN	HSPA4	exp
P31689	P34932	DNAJA1	HSPA4	exp;pred
O60934	P34932	NBN	HSPA4	exp
P14923	P34932	JUP	HSPA4	exp
P09622	P34932	DLD	HSPA4	exp
P07437	P34932	TUBB	HSPA4	exp;pred
P29475	P34932	NOS1	HSPA4	exp
P07900	P34932	HSP90AA1	HSPA4	exp;pred
O96008	P34932	TOMM40	HSPA4	exp
O00429	P34932	DNM1L	HSPA4	exp
P02511	P34932	CRYAB	HSPA4	exp
P04150	P34932	NR3C1	HSPA4	exp;pred
O95166	P34932	GABARAP	HSPA4	exp
P03372	P34932	ESR1	HSPA4	exp;pred
O15392	P34932	BIRC5	HSPA4	exp
P31948	P34932	STIP1	HSPA4	exp;pred
P05129	P34932	PRKCG	HSPA4	exp
O95816	P34932	BAG2	HSPA4	exp;pred
P06493	P34932	CDK1	HSPA4	exp;pred
P26651	P34932	ZFP36	HSPA4	exp
P00533	P34932	EGFR	HSPA4	exp;pred
P31749	P34932	AKT1	HSPA4	exp
P10636	P34932	MAPT	HSPA4	exp;pred
P05412	P34932	JUN	HSPA4	exp
P25685	P34932	DNAJB1	HSPA4	exp;pred
P05783	P34932	KRT18	HSPA4	exp
O95817	P34932	BAG3	HSPA4	exp;pred
O75665	P34932	OFD1	HSPA4	exp
P11142	P34932	HSPA8	HSPA4	exp;pred
O43765	P34932	SGTA	HSPA4	exp;pred
O43156	P34932	TTI1	HSPA4	exp
P07332	P34932	FES	HSPA4	exp
P04629	P34932	NTRK1	HSPA4	exp
O14654	P34932	IRS4	HSPA4	exp
P13569	P34932	CFTR	HSPA4	exp
P05067	P34932	APP	HSPA4	exp;pred
O75832	P34932	PSMD10	HSPA4	exp
P15976	P34932	GATA1	HSPA4	exp
P00519	P34932	ABL1	HSPA4	exp
P17987	P34932	TCP1	HSPA4	exp
O15273	P34932	TCAP	HSPA4	exp
O60884	P34932	DNAJA2	HSPA4	exp;pred
P08100	P34932	RHO	HSPA4	exp
O60260	P34932	PRKN	HSPA4	exp;pred
P19544	P34932	WT1	HSPA4	exp
P08235	P34932	NR3C2	HSPA4	exp
P11274	P34932	BCR	HSPA4	exp
P11309	P34932	PIM1	HSPA4	exp
P31327	P34932	CPS1	HSPA4	exp
O94905	P34932	ERLIN2	HSPA4	exp
O95084	P34932	PRSS23	HSPA4	exp
P32745	P34932	SSTR3	HSPA4	exp
P13010	P34932	XRCC5	HSPA4	exp
P23396	P34932	RPS3	HSPA4	exp
P19838	P34932	NFKB1	HSPA4	exp;pred
P21127	P34932	CDK11B	HSPA4	exp
O95429	P34932	BAG4	HSPA4	exp;pred
P0DP23	P34932	CALM1	HSPA4	exp
P15311	P34932	EZR	HSPA4	exp
O00206	P34932	TLR4	HSPA4	exp;pred
P25963	P34932	NFKBIA	HSPA4	exp;ortho;pred
P04792	P34932	HSPB1	HSPA4	exp
P25490	P34932	YY1	HSPA4	exp;pred
P11441	P34932	UBL4A	HSPA4	exp
O14727	P34932	APAF1	HSPA4	exp
P10809	P34932	HSPD1	HSPA4	exp;pred
P08238	P34932	HSP90AB1	HSPA4	exp;pred
P10144	P34932	GZMB	HSPA4	exp
P26358	P34932	DNMT1	HSPA4	exp;pred
O14746	P34932	TERT	HSPA4	exp
O15354	P34932	GPR37	HSPA4	exp
P08581	P34932	MET	HSPA4	exp
P06748	P34932	NPM1	HSPA4	exp;pred
P08473	P34932	MME	HSPA4	exp
P22607	P34932	FGFR3	HSPA4	exp
P31153	P34947	MAT2A	GRK5	exp
P25963	P34947	NFKBIA	GRK5	exp
P13010	P34947	XRCC5	GRK5	exp
O00299	P34947	CLIC1	GRK5	exp
P27797	P34947	CALR	GRK5	exp
P30556	P34947	AGTR1	GRK5	exp;pred
P31751	P34947	AKT2	GRK5	exp
O95819	P34947	MAP4K4	GRK5	exp
P07900	P34947	HSP90AA1	GRK5	exp
P14923	P34947	JUP	GRK5	exp
P08238	P34947	HSP90AB1	GRK5	exp
P23528	P34947	CFL1	GRK5	exp
O94915	P34947	FRYL	GRK5	exp
P08100	P34947	RHO	GRK5	exp;pred
P07550	P34947	ADRB2	GRK5	exp;pred
P34932	P34947	HSPA4	GRK5	exp
P11274	P34947	BCR	GRK5	exp
P13639	P34947	EEF2	GRK5	exp
P31946	P34947	YWHAB	GRK5	exp
P21731	P34947	TBXA2R	GRK5	exp
P0DP23	P34947	CALM1	GRK5	exp
P34947	P34947	GRK5	GRK5	exp;pred
P04198	P34947	MYCN	GRK5	exp
O00231	P34947	PSMD11	GRK5	exp
P30411	P34947	BDKRB2	GRK5	exp
O14617	P34947	AP3D1	GRK5	exp
O00159	P34947	MYO1C	GRK5	exp
P27348	P34947	YWHAQ	GRK5	exp
P17480	P34947	UBTF	GRK5	exp
P19338	P34947	NCL	GRK5	exp
O76070	P34947	SNCG	GRK5	exp
P25103	P34947	TACR1	GRK5	exp
P05067	P34949	APP	MPI	exp
P30626	P34949	SRI	MPI	exp
P14174	P34949	MIF	MPI	exp
P30411	P34949	BDKRB2	MPI	exp
P07550	P34995	ADRB2	PTGER1	exp
P23634	P35052	ATP2B4	GPC1	exp
P05067	P35052	APP	GPC1	exp
P16284	P35052	PECAM1	GPC1	exp
P26447	P35070	S100A4	BTC	exp;pred
P04626	P35070	ERBB2	BTC	exp;pred
O43765	P35070	SGTA	BTC	exp
P00533	P35070	EGFR	BTC	exp;pred
O95758	P35221	PTBP3	CTNNA1	exp
P27986	P35221	PIK3R1	CTNNA1	exp;pred
P31749	P35221	AKT1	CTNNA1	exp
P11021	P35221	HSPA5	CTNNA1	exp
P09622	P35221	DLD	CTNNA1	exp
P01112	P35221	HRAS	CTNNA1	exp
P12956	P35221	XRCC6	CTNNA1	exp
P25054	P35221	APC	CTNNA1	exp;pred
P08559	P35221	PDHA1	CTNNA1	exp
O60678	P35221	PRMT3	CTNNA1	exp
O15169	P35221	AXIN1	CTNNA1	exp;pred
P33993	P35221	MCM7	CTNNA1	exp
P12814	P35221	ACTN1	CTNNA1	exp;pred
O95714	P35221	HERC2	CTNNA1	exp
P32121	P35221	ARRB2	CTNNA1	exp
P34925	P35221	RYK	CTNNA1	exp
P05412	P35221	JUN	CTNNA1	exp
P18206	P35221	VCL	CTNNA1	exp;ortho;pred
P09467	P35221	FBP1	CTNNA1	exp
P11532	P35221	DMD	CTNNA1	exp
P35221	P35221	CTNNA1	CTNNA1	exp;ortho
P10398	P35221	ARAF	CTNNA1	exp
P04626	P35221	ERBB2	CTNNA1	exp;pred
P04629	P35221	NTRK1	CTNNA1	exp
P05067	P35221	APP	CTNNA1	exp
P33151	P35221	CDH5	CTNNA1	exp;ortho;pred
P25963	P35221	NFKBIA	CTNNA1	exp
P14923	P35221	JUP	CTNNA1	exp;ortho;pred
O75147	P35221	OBSL1	CTNNA1	exp
O00716	P35221	E2F3	CTNNA1	exp
P00533	P35221	EGFR	CTNNA1	exp;pred
P23588	P35221	EIF4B	CTNNA1	exp
P12830	P35221	CDH1	CTNNA1	exp;ortho;pred
O14640	P35222	DVL1	CTNNB1	exp;pred
O60260	P35222	PRKN	CTNNB1	exp
P10586	P35222	PTPRF	CTNNB1	exp;ortho;pred
P11388	P35222	TOP2A	CTNNB1	exp;pred
O14746	P35222	TERT	CTNNB1	exp;ortho;pred
P23470	P35222	PTPRG	CTNNB1	exp
P08575	P35222	PTPRC	CTNNB1	exp;pred
O14745	P35222	SLC9A3R1	CTNNB1	exp;pred
P16150	P35222	SPN	CTNNB1	exp
P00519	P35222	ABL1	CTNNB1	exp;pred
P0DMV9	P35222	HSPA1B	CTNNB1	exp
P17844	P35222	DDX5	CTNNB1	exp;pred
P05412	P35222	JUN	CTNNB1	exp;ortho;pred
P09874	P35222	PARP1	CTNNB1	exp;pred
P14921	P35222	ETS1	CTNNB1	exp;pred
P33993	P35222	MCM7	CTNNB1	exp
P22681	P35222	CBL	CTNNB1	exp;pred
P0C2W1	P35222	FBXO45	CTNNB1	exp
P08069	P35222	IGF1R	CTNNB1	exp;pred
P25054	P35222	APC	CTNNB1	exp;ortho;pred
P30260	P35222	CDC27	CTNNB1	exp;pred
P27348	P35222	YWHAQ	CTNNB1	exp;pred
P15311	P35222	EZR	CTNNB1	exp;pred
P23467	P35222	PTPRB	CTNNB1	exp;pred
O00716	P35222	E2F3	CTNNB1	exp
P24385	P35222	CCND1	CTNNB1	exp;pred
P29350	P35222	PTPN6	CTNNB1	exp;pred
P22314	P35222	UBA1	CTNNB1	exp;pred
O14920	P35222	IKBKB	CTNNB1	exp;pred
P22736	P35222	NR4A1	CTNNB1	exp;pred
O75925	P35222	PIAS1	CTNNB1	exp;pred
P35221	P35222	CTNNA1	CTNNB1	exp;ortho;pred
P27986	P35222	PIK3R1	CTNNB1	exp;ortho;pred
O14617	P35222	AP3D1	CTNNB1	exp
P16403	P35222	HIST1H1C	CTNNB1	exp
P11142	P35222	HSPA8	CTNNB1	exp;pred
P20700	P35222	LMNB1	CTNNB1	exp
P07947	P35222	YES1	CTNNB1	exp;pred
O95405	P35222	ZFYVE9	CTNNB1	exp
O15392	P35222	BIRC5	CTNNB1	exp
P09496	P35222	CLTA	CTNNB1	exp
P34925	P35222	RYK	CTNNB1	exp
P29590	P35222	PML	CTNNB1	exp;pred
O75528	P35222	TADA3	CTNNB1	exp;pred
O15111	P35222	CHUK	CTNNB1	exp;pred
P22626	P35222	HNRNPA2B1	CTNNB1	exp;pred
P10809	P35222	HSPD1	CTNNB1	exp
O15169	P35222	AXIN1	CTNNB1	exp;ortho;pred
O43353	P35222	RIPK2	CTNNB1	exp
P05067	P35222	APP	CTNNB1	exp;pred
O75478	P35222	TADA2A	CTNNB1	exp;pred
P06241	P35222	FYN	CTNNB1	exp;pred
P0CG48	P35222	UBC	CTNNB1	exp
P04629	P35222	NTRK1	CTNNB1	exp;pred
O00255	P35222	MEN1	CTNNB1	exp;pred
O95996	P35222	APC2	CTNNB1	exp;pred
P05549	P35222	TFAP2A	CTNNB1	exp;pred
O60264	P35222	SMARCA5	CTNNB1	exp;pred
P26358	P35222	DNMT1	CTNNB1	exp;pred
P21860	P35222	ERBB3	CTNNB1	exp;pred
P24666	P35222	ACP1	CTNNB1	exp;ortho;pred
O43318	P35222	MAP3K7	CTNNB1	exp;pred
O15105	P35222	SMAD7	CTNNB1	exp;pred
P19838	P35222	NFKB1	CTNNB1	exp;pred
O00482	P35222	NR5A2	CTNNB1	exp;pred
P19793	P35222	RXRA	CTNNB1	exp
P02545	P35222	LMNA	CTNNB1	exp
P20823	P35222	HNF1A	CTNNB1	exp;pred
P31749	P35222	AKT1	CTNNB1	exp;pred
O15399	P35222	GRIN2D	CTNNB1	exp;pred
O14641	P35222	DVL2	CTNNB1	exp;pred
P24941	P35222	CDK2	CTNNB1	exp;pred
P05161	P35222	ISG15	CTNNB1	exp
O75030	P35222	MITF	CTNNB1	exp;ortho;pred
P16220	P35222	CREB1	CTNNB1	exp;pred
P20248	P35222	CCNA2	CTNNB1	exp
P12830	P35222	CDH1	CTNNB1	exp;ortho;pred
O95758	P35222	PTBP3	CTNNB1	exp
P21246	P35222	PTN	CTNNB1	exp
P35222	P35222	CTNNB1	CTNNB1	exp;ortho
P15923	P35222	TCF3	CTNNB1	exp;pred
P23471	P35222	PTPRZ1	CTNNB1	exp
P18146	P35222	EGR1	CTNNB1	exp;pred
P02511	P35222	CRYAB	CTNNB1	exp
O60481	P35222	ZIC3	CTNNB1	exp
P17931	P35222	LGALS3	CTNNB1	exp;pred
P08238	P35222	HSP90AB1	CTNNB1	exp;pred
P0CG47	P35222	UBB	CTNNB1	exp
P16284	P35222	PECAM1	CTNNB1	exp;ortho;pred
O43707	P35222	ACTN4	CTNNB1	exp;pred
P08581	P35222	MET	CTNNB1	exp;pred
O60341	P35222	KDM1A	CTNNB1	exp
P14923	P35222	JUP	CTNNB1	exp;pred
P26038	P35222	MSN	CTNNB1	exp
P01100	P35222	FOS	CTNNB1	exp;pred
P08047	P35222	SP1	CTNNB1	exp;pred
O60907	P35222	TBL1X	CTNNB1	exp
P12931	P35222	SRC	CTNNB1	exp;pred
P15336	P35222	ATF2	CTNNB1	exp;pred
O14965	P35222	AURKA	CTNNB1	exp;pred
P18206	P35222	VCL	CTNNB1	exp;pred
P04626	P35222	ERBB2	CTNNB1	exp;pred
P09651	P35222	HNRNPA1	CTNNB1	exp
P31947	P35222	SFN	CTNNB1	exp;pred
P05129	P35222	PRKCG	CTNNB1	exp;pred
O95071	P35222	UBR5	CTNNB1	exp
P18031	P35222	PTPN1	CTNNB1	exp;pred
P01106	P35222	MYC	CTNNB1	exp;pred
P14618	P35222	PKM	CTNNB1	exp
P09936	P35222	UCHL1	CTNNB1	exp
P03372	P35222	ESR1	CTNNB1	exp;ortho;pred
P19419	P35222	ELK1	CTNNB1	exp;pred
O75147	P35222	OBSL1	CTNNB1	exp
P07195	P35222	LDHB	CTNNB1	exp
P15941	P35222	MUC1	CTNNB1	exp;pred
O43463	P35222	SUV39H1	CTNNB1	exp
P31751	P35222	AKT2	CTNNB1	exp;pred
O14980	P35222	XPO1	CTNNB1	exp;pred
O95714	P35222	HERC2	CTNNB1	exp
O75581	P35222	LRP6	CTNNB1	exp;ortho
P17948	P35222	FLT1	CTNNB1	exp
P05387	P35222	RPLP2	CTNNB1	exp
P16591	P35222	FER	CTNNB1	exp
P33151	P35222	CDH5	CTNNB1	exp;ortho;pred
