UniProt1	UniProt2	symbol1	symbol2	evidence type
P28066	P35228	PSMA5	NOS2	exp
O60884	P35228	DNAJA2	NOS2	exp
P25787	P35228	PSMA2	NOS2	exp
O95994	P35228	AGR2	NOS2	exp
P0C2W1	P35228	FBXO45	NOS2	exp
P26599	P35228	PTBP1	NOS2	exp;pred
O75688	P35228	PPM1B	NOS2	exp
P06748	P35228	NPM1	NOS2	exp
O14818	P35228	PSMA7	NOS2	exp
P05141	P35228	SLC25A5	NOS2	exp
O00487	P35228	PSMD14	NOS2	exp
P04406	P35228	GAPDH	NOS2	exp
O00231	P35228	PSMD11	NOS2	exp
O75592	P35228	MYCBP2	NOS2	exp
P06702	P35228	S100A9	NOS2	exp
P25789	P35228	PSMA4	NOS2	exp
A7E2V4	P35228	ZSWIM8	NOS2	exp
O60218	P35228	AKR1B10	NOS2	exp
P14678	P35228	SNRPB	NOS2	exp
P25786	P35228	PSMA1	NOS2	exp
O43242	P35228	PSMD3	NOS2	exp
P10809	P35228	HSPD1	NOS2	exp
P08708	P35228	RPS17	NOS2	exp
P12931	P35228	SRC	NOS2	exp
P07900	P35228	HSP90AA1	NOS2	exp;pred
O43707	P35228	ACTN4	NOS2	exp;ortho;pred
P13010	P35228	XRCC5	NOS2	exp
O00571	P35228	DDX3X	NOS2	exp
P15153	P35228	RAC2	NOS2	exp;ortho;pred
P17980	P35228	PSMC3	NOS2	exp
P11021	P35228	HSPA5	NOS2	exp
O00743	P35228	PPP6C	NOS2	exp
P17066	P35228	HSPA6	NOS2	exp
P19474	P35228	TRIM21	NOS2	exp
O00232	P35228	PSMD12	NOS2	exp
P09651	P35228	HNRNPA1	NOS2	exp
P23396	P35228	RPS3	NOS2	exp
O43852	P35228	CALU	NOS2	exp
P00352	P35228	ALDH1A1	NOS2	exp
P34932	P35228	HSPA4	NOS2	exp
P08195	P35228	SLC3A2	NOS2	exp
P05783	P35228	KRT18	NOS2	exp
P17987	P35228	TCP1	NOS2	exp
P08238	P35228	HSP90AB1	NOS2	exp;pred
P0DP23	P35228	CALM1	NOS2	exp
P04792	P35228	HSPB1	NOS2	exp
P18124	P35228	RPL7	NOS2	exp
P30153	P35228	PPP2R1A	NOS2	exp
P05787	P35228	KRT8	NOS2	exp
P22392	P35228	NME2	NOS2	exp
O95816	P35228	BAG2	NOS2	exp
P31948	P35228	STIP1	NOS2	exp
P29475	P35348	NOS1	ADRA1A	exp;ortho;pred
P25100	P35348	ADRA1D	ADRA1A	exp
O75787	P35348	ATP6AP2	ADRA1A	exp
O15354	P35348	GPR37	ADRA1A	exp
P13497	P35348	BMP1	ADRA1A	exp
P25024	P35348	CXCR1	ADRA1A	exp;pred
P25025	P35348	CXCR2	ADRA1A	exp;pred
P23219	P35354	PTGS1	PTGS2	exp;pred
P05067	P35354	APP	PTGS2	exp
P34995	P35354	PTGER1	PTGS2	exp;ortho
O60216	P35354	RAD21	PTGS2	exp
P27361	P35354	MAPK3	PTGS2	exp;ortho
P35222	P35354	CTNNB1	PTGS2	exp
O14936	P35354	CASK	PTGS2	exp
P30556	P35354	AGTR1	PTGS2	exp
P34932	P35354	HSPA4	PTGS2	exp
O95319	P35354	CELF2	PTGS2	exp;pred
P04626	P35354	ERBB2	PTGS2	exp
O95870	P35354	ABHD16A	PTGS2	exp
P01308	P35557	INS	GCK	exp;pred
O60825	P35557	PFKFB2	GCK	exp;pred
P12004	P35557	PCNA	GCK	exp
P16118	P35557	PFKFB1	GCK	exp;pred
P00338	P35558	LDHA	PCK1	exp
P10809	P35558	HSPD1	PCK1	exp
P28066	P35558	PSMA5	PCK1	exp
P20618	P35558	PSMB1	PCK1	exp
P10321	P35558	HLA-C	PCK1	exp
P17987	P35558	TCP1	PCK1	exp
O14983	P35558	ATP2A1	PCK1	exp
P28070	P35558	PSMB4	PCK1	exp
P05067	P35558	APP	PCK1	exp
P0DP24	P35558	CALM2	PCK1	exp
O00487	P35558	PSMD14	PCK1	exp
P0DP25	P35558	CALM3	PCK1	exp
P27348	P35558	YWHAQ	PCK1	exp
O95071	P35558	UBR5	PCK1	exp
P31689	P35558	DNAJA1	PCK1	exp
O00571	P35558	DDX3X	PCK1	exp
O14654	P35558	IRS4	PCK1	exp
P05388	P35558	RPLP0	PCK1	exp
P34931	P35558	HSPA1L	PCK1	exp
P00736	P35558	C1R	PCK1	exp
P0CG48	P35558	UBC	PCK1	exp
O75027	P35558	ABCB7	PCK1	exp
P25787	P35558	PSMA2	PCK1	exp
O95467	P35558	GNAS	PCK1	exp
P23396	P35558	RPS3	PCK1	exp
P0DP23	P35558	CALM1	PCK1	exp
P01889	P35558	HLA-B	PCK1	exp
O00232	P35558	PSMD12	PCK1	exp
P31947	P35568	SFN	IRS1	exp
P03372	P35568	ESR1	IRS1	exp;pred
P31749	P35568	AKT1	IRS1	exp;pred
O14920	P35568	IKBKB	IRS1	exp;pred
P27361	P35568	MAPK3	IRS1	exp
O43639	P35568	NCK2	IRS1	exp;pred
P22681	P35568	CBL	IRS1	exp;pred
P07332	P35568	FES	IRS1	exp
P16885	P35568	PLCG2	IRS1	exp;pred
P23458	P35568	JAK1	IRS1	exp;ortho;pred
P16591	P35568	FER	IRS1	exp
O14983	P35568	ATP2A1	IRS1	exp;pred
O15111	P35568	CHUK	IRS1	exp;pred
P29597	P35568	TYK2	IRS1	exp;pred
P29353	P35568	SHC1	IRS1	exp;pred
P10586	P35568	PTPRF	IRS1	exp;pred
O75815	P35568	BCAR3	IRS1	exp
P00533	P35568	EGFR	IRS1	exp;pred
P23443	P35568	RPS6KB1	IRS1	exp;ortho;pred
P05067	P35568	APP	IRS1	exp;pred
P06241	P35568	FYN	IRS1	exp;pred
P11940	P35568	PABPC1	IRS1	exp
P10912	P35568	GHR	IRS1	exp;pred
O14512	P35568	SOCS7	IRS1	exp;pred
P12830	P35568	CDH1	IRS1	exp;pred
O60674	P35568	JAK2	IRS1	exp;ortho;pred
O43739	P35568	CYTH3	IRS1	exp
P04629	P35568	NTRK1	IRS1	exp;pred
O15524	P35568	SOCS1	IRS1	exp;pred
P28482	P35568	MAPK1	IRS1	exp;pred
P0CG48	P35568	UBC	IRS1	exp
P08575	P35568	PTPRC	IRS1	exp;pred
P17480	P35568	UBTF	IRS1	exp;pred
O15530	P35568	PDPK1	IRS1	exp;pred
O14641	P35568	DVL2	IRS1	exp
P05129	P35568	PRKCG	IRS1	exp;pred
P24394	P35568	IL4R	IRS1	exp;ortho;pred
O00459	P35568	PIK3R2	IRS1	exp;pred
P27986	P35568	PIK3R1	IRS1	exp;ortho;pred
P08069	P35568	IGF1R	IRS1	exp;ortho;pred
O14543	P35568	SOCS3	IRS1	exp;pred
P18031	P35568	PTPN1	IRS1	exp;pred
P06748	P35568	NPM1	IRS1	exp;pred
P31946	P35568	YWHAB	IRS1	exp;ortho;pred
P04626	P35568	ERBB2	IRS1	exp;pred
P06730	P35568	EIF4E	IRS1	exp
P11274	P35568	BCR	IRS1	exp;pred
O43513	P36956	MED7	SREBF1	exp
P07900	P36956	HSP90AA1	SREBF1	exp
P27361	P36956	MAPK3	SREBF1	exp;pred
P02545	P36956	LMNA	SREBF1	exp;pred
P20472	P36956	PVALB	SREBF1	exp
A1YPR0	P36956	ZBTB7C	SREBF1	exp;ortho
P22415	P36956	USF1	SREBF1	exp;pred
P03372	P36956	ESR1	SREBF1	exp;pred
O14744	P36956	PRMT5	SREBF1	exp
O75528	P36956	TADA3	SREBF1	exp
P25490	P36956	YY1	SREBF1	exp
P08238	P36956	HSP90AB1	SREBF1	exp
P08047	P36956	SP1	SREBF1	exp;pred
O00255	P36956	MEN1	SREBF1	exp
O15503	P36956	INSIG1	SREBF1	exp
P10275	P36956	AR	SREBF1	exp;pred
O94905	P36956	ERLIN2	SREBF1	exp
O60733	P36956	PLA2G6	SREBF1	exp
P28482	P36956	MAPK1	SREBF1	exp;pred
O95402	P36956	MED26	SREBF1	exp;pred
O60244	P36956	MED14	SREBF1	exp;pred
O75586	P36956	MED6	SREBF1	exp;pred
O75448	P36956	MED24	SREBF1	exp;pred
O75376	P36956	NCOR1	SREBF1	exp
P0C7T5	P36956	ATXN1L	SREBF1	exp
P01133	P36956	EGF	SREBF1	exp
O95365	P36956	ZBTB7A	SREBF1	exp
O43707	P37231	ACTN4	PPARG	exp
P35222	P37231	CTNNB1	PPARG	exp;pred
O15062	P37231	ZBTB5	PPARG	exp
O60869	P37231	EDF1	PPARG	exp;pred
O15296	P37231	ALOX15B	PPARG	exp
P12956	P37231	XRCC6	PPARG	exp;pred
P21283	P37231	ATP6V1C1	PPARG	exp
P28702	P37231	RXRB	PPARG	exp;pred
O14980	P37231	XPO1	PPARG	exp
O14920	P37231	IKBKB	PPARG	exp
O95257	P37231	GADD45G	PPARG	exp
P08238	P37231	HSP90AB1	PPARG	exp
P15090	P37231	FABP4	PPARG	exp;pred
P10909	P37231	CLU	PPARG	exp;pred
O75934	P37231	BCAS2	PPARG	exp
P06400	P37231	RB1	PPARG	exp;pred
P33076	P37231	CIITA	PPARG	exp
P28069	P37231	POU1F1	PPARG	exp;pred
P09430	P37231	TNP1	PPARG	exp
P35548	P37231	MSX2	PPARG	exp
P05549	P37231	TFAP2A	PPARG	exp
O60337	P37231	MARCH6	PPARG	exp
O60244	P37231	MED14	PPARG	exp;ortho;pred
O75376	P37231	NCOR1	PPARG	exp;pred
P23246	P37231	SFPQ	PPARG	exp
P07437	P37231	TUBB	PPARG	exp
O95425	P37231	SVIL	PPARG	exp
P17535	P37231	JUND	PPARG	exp
O75448	P37231	MED24	PPARG	exp;pred
P28482	P37231	MAPK1	PPARG	exp
P16949	P37231	STMN1	PPARG	exp
P19838	P37231	NFKB1	PPARG	exp;pred
A5YKK6	P37231	CNOT1	PPARG	exp
O15164	P37231	TRIM24	PPARG	exp;pred
A9UHW6	P37231	MIF4GD	PPARG	exp
O95405	P37231	ZFYVE9	PPARG	exp
O75293	P37231	GADD45B	PPARG	exp
P17096	P37231	HMGA1	PPARG	exp;pred
P29590	P37231	PML	PPARG	exp;pred
P31946	P37231	YWHAB	PPARG	exp
O15379	P37231	HDAC3	PPARG	exp;pred
P19793	P37231	RXRA	PPARG	exp;ortho;pred
P04150	P37231	NR3C1	PPARG	exp;pred
P13010	P37231	XRCC5	PPARG	exp
P22736	P37231	NR4A1	PPARG	exp;pred
O43474	P37231	KLF4	PPARG	exp
P05412	P37231	JUN	PPARG	exp;pred
P0CG48	P37231	UBC	PPARG	exp
P00533	P37231	EGFR	PPARG	exp
P08047	P37231	SP1	PPARG	exp;ortho;pred
P11473	P37231	VDR	PPARG	exp;pred
P15941	P37231	MUC1	PPARG	exp
O75688	P37231	PPM1B	PPARG	exp;ortho
P04156	P37231	PRNP	PPARG	exp
P07148	P37231	FABP1	PPARG	exp;pred
O75925	P37231	PIAS1	PPARG	exp;ortho;pred
P05067	P37231	APP	PPARG	exp
P15884	P37231	TCF4	PPARG	exp
P17936	P37231	IGFBP3	PPARG	exp
P17676	P37231	CEBPB	PPARG	exp;pred
P21579	P37231	SYT1	PPARG	exp
O95819	P37231	MAP4K4	PPARG	exp
P15884	P41134	TCF4	ID1	exp;ortho;pred
O43463	P41134	SUV39H1	ID1	exp
P28324	P41134	ELK4	ID1	exp
P15172	P41134	MYOD1	ID1	exp;ortho;pred
P13349	P41134	MYF5	ID1	exp;pred
P19419	P41134	ELK1	ID1	exp
O14936	P41134	CASK	ID1	exp;pred
P23409	P41134	MYF6	ID1	exp;pred
P40337	P41134	VHL	ID1	exp
P15173	P41134	MYOG	ID1	exp;pred
O75925	P41134	PIAS1	ID1	exp
P15923	P41134	TCF3	ID1	exp;ortho;pred
O15389	P41159	SIGLEC5	LEP	exp
P02741	P41159	CRP	LEP	exp;pred
P20138	P41159	CD33	LEP	exp
P01023	P41159	A2M	LEP	exp;pred
O43699	P41159	SIGLEC6	LEP	exp
O75822	P42574	EIF3J	CASP3	exp
P19525	P42574	EIF2AK2	CASP3	exp;pred
P31751	P42574	AKT2	CASP3	exp;pred
P06454	P42574	PTMA	CASP3	exp;pred
O75618	P42574	DEDD	CASP3	exp;pred
P30291	P42574	WEE1	CASP3	exp;pred
O60763	P42574	USO1	CASP3	exp
P08590	P42574	MYL3	CASP3	exp
P02511	P42574	CRYAB	CASP3	exp;ortho
P20700	P42574	LMNB1	CASP3	exp;pred
P00533	P42574	EGFR	CASP3	exp
P21980	P42574	TGM2	CASP3	exp
O75475	P42574	PSIP1	CASP3	exp;pred
P20718	P42574	GZMH	CASP3	exp
P14317	P42574	HCLS1	CASP3	exp;pred
O95760	P42574	IL33	CASP3	exp
O75159	P42574	SOCS5	CASP3	exp
P23588	P42574	EIF4B	CASP3	exp
P38936	P42574	CDKN1A	CASP3	exp;pred
P02771	P42574	AFP	CASP3	exp;pred
O76074	P42574	PDE5A	CASP3	exp
P31749	P42574	AKT1	CASP3	exp;pred
P10599	P42574	TXN	CASP3	exp
P35637	P42574	FUS	CASP3	exp
O95926	P42574	SYF2	CASP3	exp
P09429	P42574	HMGB1	CASP3	exp
P06241	P42574	FYN	CASP3	exp;pred
P09874	P42574	PARP1	CASP3	exp;pred
P05783	P42574	KRT18	CASP3	exp;pred
P04792	P42574	HSPB1	CASP3	exp
P24941	P42574	CDK2	CASP3	exp;pred
P11387	P42574	TOP1	CASP3	exp;pred
P10275	P42574	AR	CASP3	exp;pred
P06396	P42574	GSN	CASP3	exp;pred
O14727	P42574	APAF1	CASP3	exp;pred
P26599	P42574	PTBP1	CASP3	exp
P15498	P42574	VAV1	CASP3	exp;pred
P20936	P42574	RASA1	CASP3	exp
P35611	P42574	ADD1	CASP3	exp;pred
O95817	P42574	BAG3	CASP3	exp
O95155	P42574	UBE4B	CASP3	exp;pred
P08047	P42574	SP1	CASP3	exp;pred
O75496	P42574	GMNN	CASP3	exp
P38398	P42574	BRCA1	CASP3	exp;pred
O15151	P42574	MDM4	CASP3	exp;pred
P05198	P42574	EIF2S1	CASP3	exp;pred
P29466	P42574	CASP1	CASP3	exp;pred
P26368	P42574	U2AF2	CASP3	exp
O00273	P42574	DFFA	CASP3	exp;ortho;pred
P10144	P42574	GZMB	CASP3	exp;pred
P35222	P42574	CTNNB1	CASP3	exp;ortho
P06400	P42574	RB1	CASP3	exp;pred
P21127	P42574	CDK11B	CASP3	exp
P25963	P42574	NFKBIA	CASP3	exp
P15976	P42574	GATA1	CASP3	exp
P10636	P42574	MAPT	CASP3	exp;pred
P11831	P42574	SRF	CASP3	exp
O15392	P42574	BIRC5	CASP3	exp;pred
O76094	P42574	SRP72	CASP3	exp;pred
P05937	P42574	CALB1	CASP3	exp
P32926	P42574	DSG3	CASP3	exp
P42224	P42574	STAT1	CASP3	exp
P40692	P42574	MLH1	CASP3	exp
O00291	P42574	HIP1	CASP3	exp;pred
P0C869	P42574	PLA2G4B	CASP3	exp
P05067	P42574	APP	CASP3	exp;pred
P05549	P42574	TFAP2A	CASP3	exp;pred
P13639	P42574	EEF2	CASP3	exp
P20963	P42574	CD247	CASP3	exp;pred
P10809	P42574	HSPD1	CASP3	exp;pred
P10451	P42574	SPP1	CASP3	exp
P08581	P42574	MET	CASP3	exp
O60551	P42574	NMT2	CASP3	exp;ortho;pred
O15519	P42574	CFLAR	CASP3	exp;pred
P20810	P42574	CAST	CASP3	exp;pred
P35251	P42574	RFC1	CASP3	exp;pred
O43823	P42574	AKAP8	CASP3	exp
P08670	P42574	VIM	CASP3	exp;pred
P07949	P42574	RET	CASP3	exp
P27708	P42574	CAD	CASP3	exp
P35754	P42574	GLRX	CASP3	exp
P30260	P42574	CDC27	CASP3	exp;pred
P12830	P42574	CDH1	CASP3	exp
P28331	P42574	NDUFS1	CASP3	exp
P07948	P42574	LYN	CASP3	exp;pred
O43837	P42574	IDH3B	CASP3	exp
O60260	P43304	PRKN	GPD2	exp
O14949	P43304	UQCRQ	GPD2	exp
P00403	P43304	MT-CO2	GPD2	exp
O00165	P43304	HAX1	GPD2	exp
P21912	P43304	SDHB	GPD2	exp
P15151	P43304	PVR	GPD2	exp
O00716	P43304	E2F3	GPD2	exp
P04629	P43304	NTRK1	GPD2	exp
P35240	P43304	NF2	GPD2	exp
P17026	P46663	ZNF22	BDKRB1	exp
P31930	P46663	UQCRC1	BDKRB1	exp
P27544	P46663	CERS1	BDKRB1	exp
P01042	P46663	KNG1	BDKRB1	exp;pred
O95190	P46663	OAZ2	BDKRB1	exp
O15503	P46663	INSIG1	BDKRB1	exp
P42858	P46663	HTT	BDKRB1	exp
P25685	P46663	DNAJB1	BDKRB1	exp
P35240	P46663	NF2	BDKRB1	exp
O60749	P48357	SNX2	LEPR	exp;pred
P08575	P48357	PTPRC	LEPR	exp
O60674	P48357	JAK2	LEPR	exp;ortho;pred
P05090	P48357	APOD	LEPR	exp;pred
P40763	P48357	STAT3	LEPR	exp;pred
O15243	P48357	LEPROT	LEPR	exp;pred
O14543	P48357	SOCS3	LEPR	exp;ortho;pred
P10909	P48357	CLU	LEPR	exp
O95968	P48357	SCGB1D1	LEPR	exp
O95219	P48357	SNX4	LEPR	exp;pred
P35462	P48764	DRD3	SLC9A3	exp
O14745	P48764	SLC9A3R1	SLC9A3	exp;pred
O43745	P48764	CHP2	SLC9A3	exp;ortho
P0CG48	P50416	UBC	CPT1A	exp
P28331	P50416	NDUFS1	CPT1A	exp
O43678	P50416	NDUFA2	CPT1A	exp
O96008	P50416	TOMM40	CPT1A	exp
P08559	P50416	PDHA1	CPT1A	exp
O60260	P50416	PRKN	CPT1A	exp
O95714	P50416	HERC2	CPT1A	exp
P49821	P50416	NDUFV1	CPT1A	exp
P18507	P50416	GABRG2	CPT1A	exp
O00299	P50416	CLIC1	CPT1A	exp
P31327	P50416	CPS1	CPT1A	exp
P31040	P50416	SDHA	CPT1A	exp
O00483	P50416	NDUFA4	CPT1A	exp
P21283	P50416	ATP6V1C1	CPT1A	exp
O00716	P50416	E2F3	CPT1A	exp
P07948	P50416	LYN	CPT1A	exp
O75208	P50416	COQ9	CPT1A	exp
P06733	P50416	ENO1	CPT1A	exp
P11021	P50416	HSPA5	CPT1A	exp
O75477	P50416	ERLIN1	CPT1A	exp
O75643	P50416	SNRNP200	CPT1A	exp
P23258	P50416	TUBG1	CPT1A	exp
P22736	P50416	NR4A1	CPT1A	exp
P04629	P50416	NTRK1	CPT1A	exp
P40424	P52945	PBX1	PDX1	exp;pred
P16220	P52945	CREB1	PDX1	exp
O43791	P52945	SPOP	PDX1	exp;ortho;pred
P15923	P52945	TCF3	PDX1	exp;pred
P13010	P52945	XRCC5	PDX1	exp
P12956	P52945	XRCC6	PDX1	exp
P20930	P55851	FLG	UCP2	exp
P01833	P55851	PIGR	UCP2	exp
P31946	P55851	YWHAB	UCP2	exp
P04745	P55851	AMY1A;AMY1B;AMY1C	UCP2	exp
P01877	P55851	IGHA2	UCP2	exp
P04083	P55851	ANXA1	UCP2	exp
P42357	P55851	HAL	UCP2	exp
P29508	P55851	SERPINB3	UCP2	exp
P09228	P55851	CST2	UCP2	exp
P30838	P55851	ALDH3A1	UCP2	exp
P01036	P55851	CST4	UCP2	exp
P27348	P55851	YWHAQ	UCP2	exp
P48594	P55851	SERPINB4	UCP2	exp
P00533	P56539	EGFR	CAV3	exp
A0MZ66	P56539	SHTN1	CAV3	exp
O60333	P56539	KIF1B	CAV3	exp
O95425	P56539	SVIL	CAV3	exp
O43822	P56539	C21orf2	CAV3	exp
P32418	P56539	SLC8A1	CAV3	exp;pred
P09619	P56539	PDGFRB	CAV3	exp
P07550	P56539	ADRB2	CAV3	exp;ortho
O75674	P56539	TOM1L1	CAV3	exp
P0CG47	P56539	UBB	CAV3	exp
O94919	P56539	ENDOD1	CAV3	exp
O75386	P56539	TULP3	CAV3	exp
O43482	P56539	OIP5	CAV3	exp
P56377	P56539	AP1S2	CAV3	exp
O60493	P56539	SNX3	CAV3	exp
P29475	P56539	NOS1	CAV3	exp;ortho;pred
O75923	P56539	DYSF	CAV3	exp;pred
P16234	P56539	PDGFRA	CAV3	exp
P12830	P60880	CDH1	SNAP25	exp
P33176	P60880	KIF5B	SNAP25	exp;ortho;pred
O15126	P60880	SCAMP1	SNAP25	exp;pred
O95295	P60880	SNAPIN	SNAP25	exp;ortho;pred
O14810	P60880	CPLX1	SNAP25	exp;pred
O14795	P60880	UNC13B	SNAP25	exp;pred
O75558	P60880	STX11	SNAP25	exp;pred
P42858	P60880	HTT	SNAP25	exp;pred
O14964	P60880	HGS	SNAP25	exp;ortho;pred
P49454	P60880	CENPF	SNAP25	exp;ortho
O95249	P60880	GOSR1	SNAP25	exp
P17612	P60880	PRKACA	SNAP25	exp
P54920	P60880	NAPA	SNAP25	exp;pred
P51809	P60880	VAMP7	SNAP25	exp;pred
P21579	P60880	SYT1	SNAP25	exp;ortho;pred
P46459	P60880	NSF	SNAP25	exp;pred
P32856	P60880	STX2	SNAP25	exp;pred
P05067	P60880	APP	SNAP25	exp
P00533	P60880	EGFR	SNAP25	exp
P02751	P78423	FN1	CX3CL1	exp
P42224	P78423	STAT1	CX3CL1	exp
P08648	P78423	ITGA5	CX3CL1	exp
P05106	P78423	ITGB3	CX3CL1	exp
P49238	P78423	CX3CR1	CX3CL1	exp;pred
P40763	P78423	STAT3	CX3CL1	exp
P02679	P78423	FGG	CX3CL1	exp
P13612	P78423	ITGA4	CX3CL1	exp
P16144	P78423	ITGB4	CX3CL1	exp
P05412	P78423	JUN	CX3CL1	exp
P05556	P78423	ITGB1	CX3CL1	exp
P05107	P78423	ITGB2	CX3CL1	exp
P07339	P78556	CTSD	CCL20	exp
P10600	P78556	TGFB3	CCL20	exp
P07858	P78556	CTSB	CCL20	exp
P13611	P78556	VCAN	CCL20	exp
P51684	P78556	CCR6	CCL20	exp;ortho;pred
P17302	Q02156	GJA1	PRKCE	exp;ortho;pred
P35606	Q02156	COPB2	PRKCE	exp;pred
P28482	Q02156	MAPK1	PRKCE	exp;pred
P15336	Q02156	ATF2	PRKCE	exp;pred
P15924	Q02156	DSP	PRKCE	exp;pred
P42224	Q02156	STAT1	PRKCE	exp;pred
P08238	Q02156	HSP90AB1	PRKCE	exp;pred
P14618	Q02156	PKM	PRKCE	exp
P15056	Q02156	BRAF	PRKCE	exp;pred
P12931	Q02156	SRC	PRKCE	exp;ortho;pred
O75689	Q02156	ADAP1	PRKCE	exp;pred
P05783	Q02156	KRT18	PRKCE	exp;pred
P28329	Q02156	CHAT	PRKCE	exp;pred
P51911	Q02156	CNN1	PRKCE	exp;pred
P05787	Q02156	KRT8	PRKCE	exp;pred
P07900	Q02156	HSP90AA1	PRKCE	exp;pred
P48751	Q02156	SLC4A3	PRKCE	exp;pred
P41143	Q02156	OPRD1	PRKCE	exp
P27361	Q02156	MAPK3	PRKCE	exp;ortho;pred
P05107	Q02156	ITGB2	PRKCE	exp;pred
O95819	Q02156	MAP4K4	PRKCE	exp
O15530	Q02156	PDPK1	PRKCE	exp;pred
P68133	Q02156	ACTA1	PRKCE	exp;pred
P68032	Q02156	ACTC1	PRKCE	exp;ortho;pred
P42338	Q02156	PIK3CB	PRKCE	exp
P63244	Q02156	RACK1	PRKCE	exp;pred
O15399	Q02156	GRIN2D	PRKCE	exp;pred
P53618	Q02156	COPB1	PRKCE	exp;pred
P00533	Q02156	EGFR	PRKCE	exp;pred
P21796	Q02156	VDAC1	PRKCE	exp;ortho;pred
P63104	Q02156	YWHAZ	PRKCE	exp;pred
P16284	Q02156	PECAM1	PRKCE	exp
P13569	Q02156	CFTR	PRKCE	exp;pred
P04049	Q02156	RAF1	PRKCE	exp;ortho;pred
P41182	Q02156	BCL6	PRKCE	exp
P12235	Q02156	SLC25A4	PRKCE	exp;ortho;pred
P04264	Q02156	KRT1	PRKCE	exp;pred
P37840	Q02156	SNCA	PRKCE	exp;pred
P52789	Q02156	HK2	PRKCE	exp
P08047	Q02156	SP1	PRKCE	exp
P06241	Q02156	FYN	PRKCE	exp;pred
P49757	Q02156	NUMB	PRKCE	exp
O14920	Q02156	IKBKB	PRKCE	exp
P24001	Q02156	IL32	PRKCE	exp
P35579	Q02156	MYH9	PRKCE	exp
P17612	Q03135	PRKACA	CAV1	exp
P05787	Q03135	KRT8	CAV1	exp
Q00610	Q03135	CLTC	CAV1	exp
P35613	Q03135	BSG	CAV1	exp
P09619	Q03135	PDGFRB	CAV1	exp;pred
P17936	Q03135	IGFBP3	CAV1	exp
P28335	Q03135	HTR2C	CAV1	exp
P60709	Q03135	ACTB	CAV1	exp;ortho;pred
O95810	Q03135	CAVIN2	CAV1	exp
P08235	Q03135	NR3C2	CAV1	exp
P08134	Q03135	RHOC	CAV1	exp
P10275	Q03135	AR	CAV1	exp;pred
O43815	Q03135	STRN	CAV1	exp;pred
P20333	Q03135	TNFRSF1B	CAV1	exp
P06241	Q03135	FYN	CAV1	exp;pred
O00194	Q03135	RAB27B	CAV1	exp
P11021	Q03135	HSPA5	CAV1	exp
O95835	Q03135	LATS1	CAV1	exp
P27361	Q03135	MAPK3	CAV1	exp;pred
P04156	Q03135	PRNP	CAV1	exp;pred
P21453	Q03135	S1PR1	CAV1	exp
P62136	Q03135	PPP1CA	CAV1	exp
P03372	Q03135	ESR1	CAV1	exp;pred
P30939	Q03135	HTR1F	CAV1	exp
P29033	Q03135	GJB2	CAV1	exp;pred
P12931	Q03135	SRC	CAV1	exp;pred
P01834	Q03135	IGKC	CAV1	exp
F7VJQ1	Q03135	PRNP	CAV1	exp
O94817	Q03135	ATG12	CAV1	exp
P43657	Q03135	LPAR6	CAV1	exp
P42684	Q03135	ABL2	CAV1	exp;pred
O75955	Q03135	FLOT1	CAV1	exp;ortho;pred
P02786	Q03135	TFRC	CAV1	exp
P16234	Q03135	PDGFRA	CAV1	exp
P51148	Q03135	RAB5C	CAV1	exp
P04629	Q03135	NTRK1	CAV1	exp;pred
P12830	Q03135	CDH1	CAV1	exp;pred
O15118	Q03135	NPC1	CAV1	exp
P50281	Q03135	MMP14	CAV1	exp;pred
P24530	Q03135	EDNRB	CAV1	exp
P01876	Q03135	IGHA1	CAV1	exp
P08183	Q03135	ABCB1	CAV1	exp;pred
P55072	Q03135	VCP	CAV1	exp
P21333	Q03135	FLNA	CAV1	exp;pred
P30153	Q03135	PPP2R1A	CAV1	exp
P61019	Q03135	RAB2A	CAV1	exp
P67775	Q03135	PPP2CA	CAV1	exp
P36897	Q03135	TGFBR1	CAV1	exp;ortho
P36894	Q03135	BMPR1A	CAV1	exp
P29350	Q03135	PTPN6	CAV1	exp;pred
P22001	Q03135	KCNA3	CAV1	exp
P34947	Q03135	GRK5	CAV1	exp
P23219	Q03135	PTGS1	CAV1	exp
P25098	Q03135	GRK2	CAV1	exp;pred
P37840	Q03135	SNCA	CAV1	exp
P08034	Q03135	GJB1	CAV1	exp;pred
P61073	Q03135	CXCR4	CAV1	exp
P27694	Q03135	RPA1	CAV1	exp
P48995	Q03135	TRPC1	CAV1	exp;pred
P63000	Q03135	RAC1	CAV1	exp;ortho;pred
P37023	Q03135	ACVRL1	CAV1	exp
P19174	Q03135	PLCG1	CAV1	exp;pred
P51149	Q03135	RAB7A	CAV1	exp
P22307	Q03135	SCP2	CAV1	exp;ortho;pred
P49755	Q03135	TMED10	CAV1	exp
P15927	Q03135	RPA2	CAV1	exp
P61081	Q03135	UBE2M	CAV1	exp
O14939	Q03135	PLD2	CAV1	exp;pred
P04899	Q03135	GNAI2	CAV1	exp
P55957	Q03135	BID	CAV1	exp
P51813	Q03135	BMX	CAV1	exp
P20309	Q03135	CHRM3	CAV1	exp
P28482	Q03135	MAPK1	CAV1	exp;pred
P07900	Q03135	HSP90AA1	CAV1	exp;pred
P30556	Q03135	AGTR1	CAV1	exp;ortho
P35222	Q03135	CTNNB1	CAV1	exp;ortho;pred
